pc,tool_1,version_1,contract,type,property
1661.0,securify,0,0xe4C1c33ed635263c61bF61dB751b8A74ee3AF0e4,Violation,RestrictedWrite
1745.0,securify,0,0xe4C1c33ed635263c61bF61dB751b8A74ee3AF0e4,Violation,RestrictedWrite
1780.0,securify,0,0xe4C1c33ed635263c61bF61dB751b8A74ee3AF0e4,Violation,RestrictedWrite
741.0,securify,0,0x4668cd871eba35997e1fbe66d0eddf6612d018ce,Violation,RestrictedWrite
760.0,securify,0,0x4668cd871eba35997e1fbe66d0eddf6612d018ce,Violation,RestrictedWrite
796.0,securify,0,0x4668cd871eba35997e1fbe66d0eddf6612d018ce,Violation,RestrictedWrite
810.0,securify,0,0x4668cd871eba35997e1fbe66d0eddf6612d018ce,Violation,RestrictedWrite
827.0,securify,0,0x4668cd871eba35997e1fbe66d0eddf6612d018ce,Violation,RestrictedWrite
1015.0,securify,0,0x26C4E381FfbDc825Be9B986c3BA40525f0771E8d,Safety,TimestampDepend
1237.0,securify,0,0x26C4E381FfbDc825Be9B986c3BA40525f0771E8d,Safety,TimestampDepend
1483.0,securify,0,0x26C4E381FfbDc825Be9B986c3BA40525f0771E8d,Safety,TimestampDepend
204.0,securify,0,0xaBbb6bEbFA05aA13e908EaA492Bd7a8343760477,Safety,TimestampDepend
343.0,securify,0,0xaBbb6bEbFA05aA13e908EaA492Bd7a8343760477,Safety,TimestampDepend
390.0,securify,0,0xaBbb6bEbFA05aA13e908EaA492Bd7a8343760477,Safety,TimestampDepend
1377.0,securify,0,0x78b058ccda93816487C655367dCb79664A216AD2,Safety,TimestampDepend
832.0,securify,0,0x78b058ccda93816487C655367dCb79664A216AD2,Violation,RestrictedWrite
840.0,securify,0,0x78b058ccda93816487C655367dCb79664A216AD2,Violation,RestrictedWrite
856.0,securify,0,0x78b058ccda93816487C655367dCb79664A216AD2,Violation,RestrictedWrite
877.0,securify,0,0x78b058ccda93816487C655367dCb79664A216AD2,Violation,RestrictedWrite
891.0,securify,0,0x78b058ccda93816487C655367dCb79664A216AD2,Violation,RestrictedWrite
960.0,securify,0,0x78b058ccda93816487C655367dCb79664A216AD2,Violation,RestrictedWrite
1074.0,securify,0,0x78b058ccda93816487C655367dCb79664A216AD2,Violation,RestrictedWrite
1077.0,securify,0,0x78b058ccda93816487C655367dCb79664A216AD2,Violation,RestrictedWrite
1161.0,securify,0,0x78b058ccda93816487C655367dCb79664A216AD2,Violation,RestrictedWrite
1167.0,securify,0,0x78b058ccda93816487C655367dCb79664A216AD2,Violation,RestrictedWrite
240.0,securify,0,0x609a9cb68b0a3a9c63027bfac0708517bac97885,Safety,TimestampDepend
290.0,securify,0,0x609a9cb68b0a3a9c63027bfac0708517bac97885,Safety,TimestampDepend
492.0,securify,0,0x609a9cb68b0a3a9c63027bfac0708517bac97885,Safety,TimestampDepend
539.0,securify,0,0x609a9cb68b0a3a9c63027bfac0708517bac97885,Safety,TimestampDepend
382.0,securify,0,0x87b0de512502f3e86fd22654b72a640c8e0f59cc,Safety,TimestampDepend
474.0,securify,0,0x87b0de512502f3e86fd22654b72a640c8e0f59cc,Safety,TimestampDepend
801.0,securify,0,0x87b0de512502f3e86fd22654b72a640c8e0f59cc,Safety,TimestampDepend
894.0,securify,0,0x87b0de512502f3e86fd22654b72a640c8e0f59cc,Safety,TimestampDepend
523.0,securify,0,0x87b0de512502f3e86fd22654b72a640c8e0f59cc,Safety,TimestampDepend
945.0,securify,0,0x87b0de512502f3e86fd22654b72a640c8e0f59cc,Safety,TimestampDepend
1673.0,securify,0,0x936f78b9852d12f5cb93177c1f84fb8513d06263,Safety,TimestampDepend
1680.0,securify,0,0xf767fca8e65d03fe16d4e38810f5e5376c3372a8,Safety,TimestampDepend
2275.0,securify,0,0xf767fca8e65d03fe16d4e38810f5e5376c3372a8,Safety,TimestampDepend
2667.0,securify,0,0xf767fca8e65d03fe16d4e38810f5e5376c3372a8,Safety,TimestampDepend
717.0,securify,0,0xab7689c7be6d9b5428d6bf4c536dc699fc919260,Violation,RestrictedWrite
838.0,securify,0,0xab7689c7be6d9b5428d6bf4c536dc699fc919260,Violation,RestrictedWrite
848.0,securify,0,0xab7689c7be6d9b5428d6bf4c536dc699fc919260,Violation,RestrictedWrite
240.0,securify,0,0x440dec42eb7a9950b6f79018ffa1083595b65ee0,Safety,TimestampDepend
290.0,securify,0,0x440dec42eb7a9950b6f79018ffa1083595b65ee0,Safety,TimestampDepend
492.0,securify,0,0x440dec42eb7a9950b6f79018ffa1083595b65ee0,Safety,TimestampDepend
539.0,securify,0,0x440dec42eb7a9950b6f79018ffa1083595b65ee0,Safety,TimestampDepend
154.0,securify,0,0xe120100349a0b1BF826D2407E519D75C2Fe8f859,Violation,RestrictedWrite
464.0,securify,0,0xe120100349a0b1BF826D2407E519D75C2Fe8f859,Violation,RestrictedWrite
503.0,securify,0,0xe120100349a0b1BF826D2407E519D75C2Fe8f859,Violation,RestrictedWrite
235.0,securify,0,0xe120100349a0b1BF826D2407E519D75C2Fe8f859,Violation,RestrictedWrite
1357.0,securify,0,0x4fd997ed7c10dbd04e95d3730cd77d79513076f2,Violation,RestrictedWrite
2282.0,securify,0,0x7da82c7ab4771ff031b66538d2fb9b0b047f6cf9,Safety,TimestampDepend
2805.0,securify,0,0x7da82c7ab4771ff031b66538d2fb9b0b047f6cf9,Safety,TimestampDepend
4161.0,securify,0,0x7da82c7ab4771ff031b66538d2fb9b0b047f6cf9,Safety,TimestampDepend
1998.0,securify,0,0x7da82c7ab4771ff031b66538d2fb9b0b047f6cf9,Safety,TimestampDepend
3727.0,securify,0,0x7da82c7ab4771ff031b66538d2fb9b0b047f6cf9,Safety,TimestampDepend
1545.0,securify,0,0xb94f85ea35987648bb460a96a34f56ac1a6cc6f7,Safety,TimestampDepend
504.0,securify,0,0xb94f85ea35987648bb460a96a34f56ac1a6cc6f7,Violation,RestrictedWrite
551.0,securify,0,0xb94f85ea35987648bb460a96a34f56ac1a6cc6f7,Violation,RestrictedWrite
308.0,securify,0,0xD35e6F3B26F8992a7F023Ad878e13A82ddEd2232,Safety,TimestampDepend
459.0,securify,0,0xD35e6F3B26F8992a7F023Ad878e13A82ddEd2232,Safety,TimestampDepend
4907.0,securify,0,0xf4cae4aec9b4d7682f8cee4d9a273ba063e71366,Safety,TimestampDepend
3673.0,securify,0,0xf4cae4aec9b4d7682f8cee4d9a273ba063e71366,Safety,TimestampDepend
3781.0,securify,0,0xf4cae4aec9b4d7682f8cee4d9a273ba063e71366,Safety,TimestampDepend
2513.0,securify,0,0xf4cae4aec9b4d7682f8cee4d9a273ba063e71366,Safety,TimestampDepend
2611.0,securify,0,0xf4cae4aec9b4d7682f8cee4d9a273ba063e71366,Safety,TimestampDepend
3133.0,securify,0,0xf4cae4aec9b4d7682f8cee4d9a273ba063e71366,Safety,TimestampDepend
2215.0,securify,0,0xf4cae4aec9b4d7682f8cee4d9a273ba063e71366,Violation,RestrictedWrite
2230.0,securify,0,0xf4cae4aec9b4d7682f8cee4d9a273ba063e71366,Violation,RestrictedWrite
2248.0,securify,0,0xf4cae4aec9b4d7682f8cee4d9a273ba063e71366,Violation,RestrictedWrite
2264.0,securify,0,0xf4cae4aec9b4d7682f8cee4d9a273ba063e71366,Violation,RestrictedWrite
2279.0,securify,0,0xf4cae4aec9b4d7682f8cee4d9a273ba063e71366,Violation,RestrictedWrite
734.0,securify,0,0x1aFd952269873FE009C7BDFF5f07Fd91605a7227,Violation,RestrictedWrite
753.0,securify,0,0x1aFd952269873FE009C7BDFF5f07Fd91605a7227,Violation,RestrictedWrite
789.0,securify,0,0x1aFd952269873FE009C7BDFF5f07Fd91605a7227,Violation,RestrictedWrite
803.0,securify,0,0x1aFd952269873FE009C7BDFF5f07Fd91605a7227,Violation,RestrictedWrite
820.0,securify,0,0x1aFd952269873FE009C7BDFF5f07Fd91605a7227,Violation,RestrictedWrite
248.0,securify,0,0x62ca898dd70d4ad44552f9a9027ee45bd7a47ce0,Safety,TimestampDepend
298.0,securify,0,0x62ca898dd70d4ad44552f9a9027ee45bd7a47ce0,Safety,TimestampDepend
500.0,securify,0,0x62ca898dd70d4ad44552f9a9027ee45bd7a47ce0,Safety,TimestampDepend
547.0,securify,0,0x62ca898dd70d4ad44552f9a9027ee45bd7a47ce0,Safety,TimestampDepend
600.0,securify,0,0xfE3672Eff595CfD36eD05aaf4622d1Aec3B5E852,Violation,RestrictedWrite
615.0,securify,0,0xfE3672Eff595CfD36eD05aaf4622d1Aec3B5E852,Violation,RestrictedWrite
651.0,securify,0,0xfE3672Eff595CfD36eD05aaf4622d1Aec3B5E852,Violation,RestrictedWrite
666.0,securify,0,0xfE3672Eff595CfD36eD05aaf4622d1Aec3B5E852,Violation,RestrictedWrite
679.0,securify,0,0xfE3672Eff595CfD36eD05aaf4622d1Aec3B5E852,Violation,RestrictedWrite
780.0,securify,0,0x1f0b9Db5bb0F2a60F8C8824CEc738C15805dBDec,Safety,TimestampDepend
248.0,securify,0,0x30b82a61e9c7ecca057f8dd42e67c628d7e1b823,Safety,TimestampDepend
298.0,securify,0,0x30b82a61e9c7ecca057f8dd42e67c628d7e1b823,Safety,TimestampDepend
500.0,securify,0,0x30b82a61e9c7ecca057f8dd42e67c628d7e1b823,Safety,TimestampDepend
547.0,securify,0,0x30b82a61e9c7ecca057f8dd42e67c628d7e1b823,Safety,TimestampDepend
221.0,securify,0,0x3398080b81a1cff1429af347ce2b17fc28de3937,Safety,TimestampDepend
309.0,securify,0,0x3398080b81a1cff1429af347ce2b17fc28de3937,Safety,TimestampDepend
397.0,securify,0,0x3398080b81a1cff1429af347ce2b17fc28de3937,Safety,TimestampDepend
485.0,securify,0,0x3398080b81a1cff1429af347ce2b17fc28de3937,Safety,TimestampDepend
573.0,securify,0,0x3398080b81a1cff1429af347ce2b17fc28de3937,Safety,TimestampDepend
661.0,securify,0,0x3398080b81a1cff1429af347ce2b17fc28de3937,Safety,TimestampDepend
1069.0,securify,0,0x3398080b81a1cff1429af347ce2b17fc28de3937,Safety,TimestampDepend
1177.0,securify,0,0x3398080b81a1cff1429af347ce2b17fc28de3937,Violation,RestrictedWrite
4294.0,securify,0,0x3eab9a2fa76f16cdc46e707ff928f7995886dee0,Safety,TimestampDepend
1954.0,securify,0,0xAF6D36e6A376CDa44a5Ce9280507e5E24132C143,Safety,TimestampDepend
2085.0,securify,0,0xAF6D36e6A376CDa44a5Ce9280507e5E24132C143,Safety,TimestampDepend
660.0,securify,0,0xa850E6f693B9bCB31df3eE44e7888EF19E608107,Safety,TimestampDepend
445.0,securify,0,0xa850E6f693B9bCB31df3eE44e7888EF19E608107,Violation,RestrictedWrite
240.0,securify,0,0x9aa7889526708afdfb6c5222e47ed96bfdacb945,Safety,TimestampDepend
290.0,securify,0,0x9aa7889526708afdfb6c5222e47ed96bfdacb945,Safety,TimestampDepend
492.0,securify,0,0x9aa7889526708afdfb6c5222e47ed96bfdacb945,Safety,TimestampDepend
539.0,securify,0,0x9aa7889526708afdfb6c5222e47ed96bfdacb945,Safety,TimestampDepend
1006.0,securify,0,0x9f1d916a456b96146e9f0dbbd0e107a1f389a061,Safety,TimestampDepend
1080.0,securify,0,0x9f1d916a456b96146e9f0dbbd0e107a1f389a061,Safety,TimestampDepend
1119.0,securify,0,0x9f1d916a456b96146e9f0dbbd0e107a1f389a061,Safety,TimestampDepend
590.0,securify,0,0x9f1d916a456b96146e9f0dbbd0e107a1f389a061,Violation,RestrictedWrite
651.0,securify,0,0x9f1d916a456b96146e9f0dbbd0e107a1f389a061,Violation,RestrictedWrite
662.0,securify,0,0x9f1d916a456b96146e9f0dbbd0e107a1f389a061,Violation,RestrictedWrite
750.0,securify,0,0x9f1d916a456b96146e9f0dbbd0e107a1f389a061,Violation,RestrictedWrite
757.0,securify,0,0x9f1d916a456b96146e9f0dbbd0e107a1f389a061,Violation,RestrictedWrite
775.0,securify,0,0x9f1d916a456b96146e9f0dbbd0e107a1f389a061,Violation,RestrictedWrite
789.0,securify,0,0x9f1d916a456b96146e9f0dbbd0e107a1f389a061,Violation,RestrictedWrite
144.0,securify,0,0xe7f4f5abba4a0ae18eaa31796876d137e19b93ad,Safety,TimestampDepend
278.0,securify,0,0xe7f4f5abba4a0ae18eaa31796876d137e19b93ad,Violation,RestrictedWrite
303.0,securify,0,0xe7f4f5abba4a0ae18eaa31796876d137e19b93ad,Violation,RestrictedWrite
744.0,securify,0,0xa379bbdd0af814502eb9b38d475c7fa7411bb4ec,Violation,RestrictedWrite
763.0,securify,0,0xa379bbdd0af814502eb9b38d475c7fa7411bb4ec,Violation,RestrictedWrite
799.0,securify,0,0xa379bbdd0af814502eb9b38d475c7fa7411bb4ec,Violation,RestrictedWrite
813.0,securify,0,0xa379bbdd0af814502eb9b38d475c7fa7411bb4ec,Violation,RestrictedWrite
830.0,securify,0,0xa379bbdd0af814502eb9b38d475c7fa7411bb4ec,Violation,RestrictedWrite
865.0,securify,0,0x9d3899df1d9f030a32dd5571fe3c7ef72d6ae566,Safety,TimestampDepend
408.0,securify,0,0x9d3899df1d9f030a32dd5571fe3c7ef72d6ae566,Violation,RestrictedWrite
514.0,securify,0,0x9d3899df1d9f030a32dd5571fe3c7ef72d6ae566,Violation,RestrictedWrite
737.0,securify,0,0x9d3899df1d9f030a32dd5571fe3c7ef72d6ae566,Violation,RestrictedWrite
490.0,securify,0,0x9d3899df1d9f030a32dd5571fe3c7ef72d6ae566,Violation,RestrictedWrite
747.0,securify,0,0x9d3899df1d9f030a32dd5571fe3c7ef72d6ae566,Violation,RestrictedWrite
876.0,securify,0,0x9d3899df1d9f030a32dd5571fe3c7ef72d6ae566,Violation,RestrictedWrite
625.0,securify,0,0x9d3899df1d9f030a32dd5571fe3c7ef72d6ae566,Violation,RestrictedWrite
706.0,securify,0,0x9d3899df1d9f030a32dd5571fe3c7ef72d6ae566,Violation,RestrictedWrite
715.0,securify,0,0x9d3899df1d9f030a32dd5571fe3c7ef72d6ae566,Violation,RestrictedWrite
324.0,securify,0,0x8f058d8a161f5be34b47149d70c47d6c60252eee,Safety,TimestampDepend
471.0,securify,0,0x8f058d8a161f5be34b47149d70c47d6c60252eee,Safety,TimestampDepend
542.0,securify,0,0x8f058d8a161f5be34b47149d70c47d6c60252eee,Safety,TimestampDepend
1225.0,securify,0,0x0b983fa1bcbdf24bdbfacb660faa76c586a16c64,Violation,RestrictedWrite
248.0,securify,0,0x0e0e733dd24168d85ecb5a62bb13385d31edf761,Safety,TimestampDepend
298.0,securify,0,0x0e0e733dd24168d85ecb5a62bb13385d31edf761,Safety,TimestampDepend
500.0,securify,0,0x0e0e733dd24168d85ecb5a62bb13385d31edf761,Safety,TimestampDepend
547.0,securify,0,0x0e0e733dd24168d85ecb5a62bb13385d31edf761,Safety,TimestampDepend
248.0,securify,0,0xeae6c55570afcec8fff6dfe866dd142369b87251,Safety,TimestampDepend
298.0,securify,0,0xeae6c55570afcec8fff6dfe866dd142369b87251,Safety,TimestampDepend
500.0,securify,0,0xeae6c55570afcec8fff6dfe866dd142369b87251,Safety,TimestampDepend
547.0,securify,0,0xeae6c55570afcec8fff6dfe866dd142369b87251,Safety,TimestampDepend
121.0,securify,0,0x50cb0011a52a8415deae370301d78369e6089fa2,Safety,TimestampDepend
736.0,securify,0,0x0f26c26318872e8fa85dee5d30cba45ed53b3d3e,Violation,RestrictedWrite
781.0,securify,0,0x0f26c26318872e8fa85dee5d30cba45ed53b3d3e,Violation,RestrictedWrite
790.0,securify,0,0x0f26c26318872e8fa85dee5d30cba45ed53b3d3e,Violation,RestrictedWrite
807.0,securify,0,0x0f26c26318872e8fa85dee5d30cba45ed53b3d3e,Violation,RestrictedWrite
898.0,securify,0,0xfba6ae30dfe97b20ad9ecccd5057ab3e5a1c41fa,Safety,TimestampDepend
441.0,securify,0,0xfba6ae30dfe97b20ad9ecccd5057ab3e5a1c41fa,Violation,RestrictedWrite
547.0,securify,0,0xfba6ae30dfe97b20ad9ecccd5057ab3e5a1c41fa,Violation,RestrictedWrite
770.0,securify,0,0xfba6ae30dfe97b20ad9ecccd5057ab3e5a1c41fa,Violation,RestrictedWrite
523.0,securify,0,0xfba6ae30dfe97b20ad9ecccd5057ab3e5a1c41fa,Violation,RestrictedWrite
780.0,securify,0,0xfba6ae30dfe97b20ad9ecccd5057ab3e5a1c41fa,Violation,RestrictedWrite
909.0,securify,0,0xfba6ae30dfe97b20ad9ecccd5057ab3e5a1c41fa,Violation,RestrictedWrite
658.0,securify,0,0xfba6ae30dfe97b20ad9ecccd5057ab3e5a1c41fa,Violation,RestrictedWrite
739.0,securify,0,0xfba6ae30dfe97b20ad9ecccd5057ab3e5a1c41fa,Violation,RestrictedWrite
748.0,securify,0,0xfba6ae30dfe97b20ad9ecccd5057ab3e5a1c41fa,Violation,RestrictedWrite
837.0,securify,0,0xeacba276ff97853102c3d540b663c08ec7fbe0ed,Violation,RestrictedWrite
857.0,securify,0,0xeacba276ff97853102c3d540b663c08ec7fbe0ed,Violation,RestrictedWrite
869.0,securify,0,0xeacba276ff97853102c3d540b663c08ec7fbe0ed,Violation,RestrictedWrite
886.0,securify,0,0xeacba276ff97853102c3d540b663c08ec7fbe0ed,Violation,RestrictedWrite
406.0,securify,0,0x9674e9123caf1f74d7f2b8c6823734891c0573d7,Safety,TimestampDepend
390.0,securify,0,0x64160ad5ff632457cd3dc8788ee83e97e3a88abb,Safety,TimestampDepend
586.0,securify,0,0x64160ad5ff632457cd3dc8788ee83e97e3a88abb,Safety,TimestampDepend
1003.0,securify,0,0x64160ad5ff632457cd3dc8788ee83e97e3a88abb,Safety,TimestampDepend
1117.0,securify,0,0x5088c2985210925d15ea470a160fc08b352818d0,Safety,TimestampDepend
369.0,securify,0,0x5088c2985210925d15ea470a160fc08b352818d0,Violation,RestrictedWrite
885.0,securify,0,0xba3e14a7f0169d86fc1389ad40ca4356a1404640,Safety,TimestampDepend
1217.0,securify,0,0xba3e14a7f0169d86fc1389ad40ca4356a1404640,Safety,TimestampDepend
1491.0,securify,0,0xba3e14a7f0169d86fc1389ad40ca4356a1404640,Safety,TimestampDepend
1815.0,securify,0,0xba3e14a7f0169d86fc1389ad40ca4356a1404640,Safety,TimestampDepend
2270.0,securify,0,0xba3e14a7f0169d86fc1389ad40ca4356a1404640,Safety,TimestampDepend
2668.0,securify,0,0xba3e14a7f0169d86fc1389ad40ca4356a1404640,Safety,TimestampDepend
3036.0,securify,0,0xba3e14a7f0169d86fc1389ad40ca4356a1404640,Safety,TimestampDepend
729.0,securify,0,0x43bbc7fafb860d974037b8f7dd06b6f6fe799b3e,Safety,TimestampDepend
514.0,securify,0,0x43bbc7fafb860d974037b8f7dd06b6f6fe799b3e,Violation,RestrictedWrite
934.0,securify,0,0xb1d58bad78f33892719cdeba218f8641a71a3f05,Safety,TimestampDepend
432.0,securify,0,0xb1d58bad78f33892719cdeba218f8641a71a3f05,Violation,RestrictedWrite
649.0,securify,0,0xb1d58bad78f33892719cdeba218f8641a71a3f05,Violation,RestrictedWrite
767.0,securify,0,0xb1d58bad78f33892719cdeba218f8641a71a3f05,Violation,RestrictedWrite
780.0,securify,0,0xb1d58bad78f33892719cdeba218f8641a71a3f05,Violation,RestrictedWrite
945.0,securify,0,0xb1d58bad78f33892719cdeba218f8641a71a3f05,Violation,RestrictedWrite
517.0,securify,0,0xb1d58bad78f33892719cdeba218f8641a71a3f05,Violation,RestrictedWrite
615.0,securify,0,0xb1d58bad78f33892719cdeba218f8641a71a3f05,Violation,RestrictedWrite
624.0,securify,0,0xb1d58bad78f33892719cdeba218f8641a71a3f05,Violation,RestrictedWrite
755.0,securify,0,0xb1d58bad78f33892719cdeba218f8641a71a3f05,Violation,RestrictedWrite
1377.0,securify,0,0x237f29bbFd52C768A02980eA8D4D983a1D234eDC,Safety,TimestampDepend
832.0,securify,0,0x237f29bbFd52C768A02980eA8D4D983a1D234eDC,Violation,RestrictedWrite
840.0,securify,0,0x237f29bbFd52C768A02980eA8D4D983a1D234eDC,Violation,RestrictedWrite
856.0,securify,0,0x237f29bbFd52C768A02980eA8D4D983a1D234eDC,Violation,RestrictedWrite
877.0,securify,0,0x237f29bbFd52C768A02980eA8D4D983a1D234eDC,Violation,RestrictedWrite
891.0,securify,0,0x237f29bbFd52C768A02980eA8D4D983a1D234eDC,Violation,RestrictedWrite
960.0,securify,0,0x237f29bbFd52C768A02980eA8D4D983a1D234eDC,Violation,RestrictedWrite
1074.0,securify,0,0x237f29bbFd52C768A02980eA8D4D983a1D234eDC,Violation,RestrictedWrite
1077.0,securify,0,0x237f29bbFd52C768A02980eA8D4D983a1D234eDC,Violation,RestrictedWrite
1161.0,securify,0,0x237f29bbFd52C768A02980eA8D4D983a1D234eDC,Violation,RestrictedWrite
1167.0,securify,0,0x237f29bbFd52C768A02980eA8D4D983a1D234eDC,Violation,RestrictedWrite
734.0,securify,0,0x9D5BdAa9d82782c03402dD5c675aE3E45B3102e2,Violation,RestrictedWrite
753.0,securify,0,0x9D5BdAa9d82782c03402dD5c675aE3E45B3102e2,Violation,RestrictedWrite
789.0,securify,0,0x9D5BdAa9d82782c03402dD5c675aE3E45B3102e2,Violation,RestrictedWrite
802.0,securify,0,0x9D5BdAa9d82782c03402dD5c675aE3E45B3102e2,Violation,RestrictedWrite
819.0,securify,0,0x9D5BdAa9d82782c03402dD5c675aE3E45B3102e2,Violation,RestrictedWrite
967.0,securify,0,0x716b5400f76dfc3420822f710835de8baf105442,Safety,TimestampDepend
1056.0,securify,0,0x716b5400f76dfc3420822f710835de8baf105442,Safety,TimestampDepend
1305.0,securify,0,0x716b5400f76dfc3420822f710835de8baf105442,Safety,TimestampDepend
1394.0,securify,0,0x716b5400f76dfc3420822f710835de8baf105442,Safety,TimestampDepend
1483.0,securify,0,0x716b5400f76dfc3420822f710835de8baf105442,Safety,TimestampDepend
434.0,securify,0,0x007d42b9192b8C087b0D3E6ef73AAE48E74b41c1,Safety,TimestampDepend
2506.0,securify,0,0x007d42b9192b8C087b0D3E6ef73AAE48E74b41c1,Safety,TimestampDepend
1053.0,securify,0,0x9c794584b2f482653937b529647924606446e7f4,Violation,RestrictedWrite
1225.0,securify,0,0xb78e82956b6037e13b83c287aa9047f748c0f55a,Violation,RestrictedWrite
717.0,securify,0,0xf70ce1be9685b0cfb531bc712d3faace858b5bfb,Violation,RestrictedWrite
1289.0,securify,0,0x80f84866d4872f1ea412ddf10e2ed7af0b8ca8fb,Safety,TimestampDepend
654.0,securify,0,0xf9735dc96a98f68ac8fe6fccf1e7b9876ddb6b47,Violation,RestrictedWrite
764.0,securify,0,0x7fd6d3537b39842cfe16e813851296d4745b51a7,Violation,RestrictedWrite
781.0,securify,0,0x7fd6d3537b39842cfe16e813851296d4745b51a7,Violation,RestrictedWrite
789.0,securify,0,0x7fd6d3537b39842cfe16e813851296d4745b51a7,Violation,RestrictedWrite
806.0,securify,0,0x7fd6d3537b39842cfe16e813851296d4745b51a7,Violation,RestrictedWrite
968.0,securify,0,0x40b88bbd78cb0441259de7a7d608a39b7388369a,Violation,RestrictedWrite
978.0,securify,0,0x40b88bbd78cb0441259de7a7d608a39b7388369a,Violation,RestrictedWrite
369.0,securify,0,0x4f529990b7f3d1fb4152736155e431c96fd86294,Violation,RestrictedWrite
240.0,securify,0,0xeb45e2f4949cca0d7ad4550106cb4fee09003644,Safety,TimestampDepend
290.0,securify,0,0xeb45e2f4949cca0d7ad4550106cb4fee09003644,Safety,TimestampDepend
492.0,securify,0,0xeb45e2f4949cca0d7ad4550106cb4fee09003644,Safety,TimestampDepend
539.0,securify,0,0xeb45e2f4949cca0d7ad4550106cb4fee09003644,Safety,TimestampDepend
240.0,securify,0,0x31916de2c0c286b687e5788110d04ad97dd37283,Safety,TimestampDepend
290.0,securify,0,0x31916de2c0c286b687e5788110d04ad97dd37283,Safety,TimestampDepend
492.0,securify,0,0x31916de2c0c286b687e5788110d04ad97dd37283,Safety,TimestampDepend
539.0,securify,0,0x31916de2c0c286b687e5788110d04ad97dd37283,Safety,TimestampDepend
679.0,securify,0,0x19a6067538c90973eF5dC31Ded5Fa567f3d09059,Violation,RestrictedWrite
702.0,securify,0,0x19a6067538c90973eF5dC31Ded5Fa567f3d09059,Violation,RestrictedWrite
711.0,securify,0,0x19a6067538c90973eF5dC31Ded5Fa567f3d09059,Violation,RestrictedWrite
728.0,securify,0,0x19a6067538c90973eF5dC31Ded5Fa567f3d09059,Violation,RestrictedWrite
444.0,securify,0,0x5d67888188772Df8eD420E5Be43820c9D98A8ef5,Safety,TimestampDepend
695.0,securify,0,0x5d67888188772Df8eD420E5Be43820c9D98A8ef5,Safety,TimestampDepend
503.0,securify,0,0x5d67888188772Df8eD420E5Be43820c9D98A8ef5,Safety,TimestampDepend
327.0,securify,0,0x9d0135658dd0472310e44bcd520fd0a141db0bbb,Safety,TimestampDepend
374.0,securify,0,0x9d0135658dd0472310e44bcd520fd0a141db0bbb,Safety,TimestampDepend
680.0,securify,0,0x9d0135658dd0472310e44bcd520fd0a141db0bbb,Safety,TimestampDepend
248.0,securify,0,0xbf28e50143ca1f25c7e2887b1d5cd47ec5dccd17,Safety,TimestampDepend
298.0,securify,0,0xbf28e50143ca1f25c7e2887b1d5cd47ec5dccd17,Safety,TimestampDepend
500.0,securify,0,0xbf28e50143ca1f25c7e2887b1d5cd47ec5dccd17,Safety,TimestampDepend
547.0,securify,0,0xbf28e50143ca1f25c7e2887b1d5cd47ec5dccd17,Safety,TimestampDepend
390.0,securify,0,0xe5411ae9c24931e11dffecd84fa50fcf7f0df31b,Safety,TimestampDepend
586.0,securify,0,0xe5411ae9c24931e11dffecd84fa50fcf7f0df31b,Safety,TimestampDepend
1003.0,securify,0,0xe5411ae9c24931e11dffecd84fa50fcf7f0df31b,Safety,TimestampDepend
744.0,securify,0,0x02B2101903eB6a51518E63e84B785180859FDa9d,Violation,RestrictedWrite
766.0,securify,0,0x02B2101903eB6a51518E63e84B785180859FDa9d,Violation,RestrictedWrite
802.0,securify,0,0x02B2101903eB6a51518E63e84B785180859FDa9d,Violation,RestrictedWrite
818.0,securify,0,0x02B2101903eB6a51518E63e84B785180859FDa9d,Violation,RestrictedWrite
835.0,securify,0,0x02B2101903eB6a51518E63e84B785180859FDa9d,Violation,RestrictedWrite
741.0,securify,0,0xf243688304fa4f6c6efadc22b9c1dd009aa76650,Violation,RestrictedWrite
760.0,securify,0,0xf243688304fa4f6c6efadc22b9c1dd009aa76650,Violation,RestrictedWrite
796.0,securify,0,0xf243688304fa4f6c6efadc22b9c1dd009aa76650,Violation,RestrictedWrite
810.0,securify,0,0xf243688304fa4f6c6efadc22b9c1dd009aa76650,Violation,RestrictedWrite
827.0,securify,0,0xf243688304fa4f6c6efadc22b9c1dd009aa76650,Violation,RestrictedWrite
1412.0,securify,0,0x5385d02f3a254ca716c144c7c333553a2e6ec931,Safety,TimestampDepend
174.0,securify,0,0x2bcca955c9200c9a5f888bc2b14b91aaa56cd5c5,Safety,TimestampDepend
1523.0,securify,0,0x2bcca955c9200c9a5f888bc2b14b91aaa56cd5c5,Safety,TimestampDepend
1630.0,securify,0,0x2bcca955c9200c9a5f888bc2b14b91aaa56cd5c5,Safety,TimestampDepend
1683.0,securify,0,0x2bcca955c9200c9a5f888bc2b14b91aaa56cd5c5,Safety,TimestampDepend
1786.0,securify,0,0x2bcca955c9200c9a5f888bc2b14b91aaa56cd5c5,Safety,TimestampDepend
1143.0,securify,0,0x2bcca955c9200c9a5f888bc2b14b91aaa56cd5c5,Safety,TimestampDepend
1250.0,securify,0,0x2bcca955c9200c9a5f888bc2b14b91aaa56cd5c5,Safety,TimestampDepend
1303.0,securify,0,0x2bcca955c9200c9a5f888bc2b14b91aaa56cd5c5,Safety,TimestampDepend
